pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2021-11-17,2021-11-24,2023-10-10,Tower 1 第1座,16,G,,21120000,,- 成交金額的5%須於賣方接受投標時繳付; 5% of the Purchase Price shall be paid upon the Vendor's acceptance of Tender; - 成交金額的5%須於賣方接受投標通知書後60天內再付; 5% of the Purchase Price shall be paid within 60 days after the date of the Notice of Acceptance accepting the Tender issued by the Vendor; - 成交金額的90%須於賣方向買方發出書面通知書可將有關物業之業權 有效地轉讓予買方的日期起 14 天內付清。 90% of the Purchase Price shall be paid within 14 days of the date of written notification to the Purchaser that the Vendor is in a position validly to assign the Property to the Purchaser.,
2022-04-11,2022-04-20,,Tower 1 第1座,17 & 18,E,,55000000,,- 成交金額的5%須於賣方接受投標時繳付; 5% of the Purchase Price shall be paid upon the Vendor's acceptance of Tender; - 成交金額的5%須於賣方接受投標通知書後60天內再付; 5% of the Purchase Price shall be paid within 60 days after the date of the Notice of Acceptance accepting the Tender issued by the Vendor; - 成交金額的90%須於賣方向買方發出書面通知書可將有關物業之業權 有效地轉讓予買方的日期起 14 天內付清。 90% of the Purchase Price shall be paid within 14 days of the date of written notification to the Purchaser that the Vendor is in a position validly to assign the Property to the Purchaser. 被邀請納入享認購兩個住宅停車位較優惠安排的買家組別之資格。 Eligibility of being invited into the group of purchasers enjoying preferential arrangements in the purchase of two residential car parking space.,
2022-04-24,2022-04-29,,Tower 1 第1座,16,A,,26500000,,"- 成交金額的5%須於賣方接受投標時繳付; 5% of the Purchase Price shall be paid upon the Vendor's acceptance of Tender; - 成交金額的95%須於賣方接受投標通知書後150天內或賣方向買家通 知其有能力將物業有效地轉讓予買家後14天內支付，以較早者爲準。 95% of the Purchase Price shall be paid within 150 days after the date of the Notice of Acceptance accepting the Tender issued by the Vendor; or within 14 days after the date of the Vendor’s notification to the Purchaser that the Vendor is in a position validly to assign the Property to Purchaser, whichever is earlier. 被邀請納入享認購一個住宅停車位較優惠安排的買家組別之資格。 Eligibility of being invited into the group of purchasers enjoying preferential arrangements in the purchase of one residential car parking space.",
2022-05-02,2022-05-10,,Tower 1 第1座,17 & 18,A,,51500000,,- 成交金額的5%須於賣方接受投標時繳付; 5% of the Purchase Price shall be paid upon the Vendor's acceptance of Tender; - 成交金額的95%須於賣方向買方發出書面通知書可將有關物業之業權 有效地轉讓予買方的日期起 14 天內付清。 95% of the Purchase Price shall be paid within 14 days of the date of written notification to the Purchaser that the Vendor is in a position validly to assign the Property to the Purchaser. 被邀請納入享認購兩個住宅停車位較優惠安排的買家組別之資格。 Eligibility of being invited into the group of purchasers enjoying preferential arrangements in the purchase of two residential car parking space.,
2023-08-04,2023-08-11,,Tower 1 第1座,17 & 18,B,BR26,43080000,,"- 成交金額的5%須於賣方接受投標時繳付; 5% of the Purchase Price shall be paid upon the Vendor's acceptance of Tender; - 成交金額95%的售價餘額，須於本臨時合約的簽署日期之後的 45 天 內支付。 Balance of Purchase Price, which is equal to 95% of the purchase price shall be paid within 45 days after the date on which this Preliminary Agreement is signed. - 優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2024-11-06,2024-11-13,,Tower 1 第1座,17 & 18,C,,35650000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate - 優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2025-03-13,2025-03-20,,Tower 1 第1座,17 & 18,G,,41200000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate -優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2025-03-18,2025-03-25,,Tower 1 第1座,3,F,,14717000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate -優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2025-05-07,2025-05-14,,Tower 1 第1座,1,A,,22400000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate -優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2025-07-29,2025-08-06,,Tower 1 第1座,3,E,,14420000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate -優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2025-07-31,2025-08-07,,Tower 1 第1座,15,G,,17000000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2025-08-20,2025-08-27,,Tower 1 第1座,8,D,,9715000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2025-10-26,2025-11-03,,Tower 1 第1座,11,B,,15460000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2025-10-29,2025-11-05,,Tower 1 第1座,7,D,,9885000,,-價單第1號(B)付款辦法 Payment Plan (B) of Price List No.1 見備註/See Remarks 7 (c)(ii) 見備註/See Remarks 7 (n) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j) - 見備註/See Remarks 7 (k) - 見備註/See Remarks 7 (l) - 見備註/See Remarks 7 (m),
2025-10-31,2025-11-07,,Tower 1 第1座,15,A,,22220000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate -優先認購一個住宅停車位。 Priority to purchase one residential car parking space.",
2025-11-07,2025-11-14,,Tower 1 第1座,16,G,,17030000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2025-11-14,2025-11-21,,Tower 1 第1座,12,G,,16930000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2026-01-06,2026-01-13,,Tower 1 第1座,16,F,,15092000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2026-02-01,2026-02-06,,Tower 1 第1座,11,G,,17047000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
2026-03-01,2026-03-06,,Tower 1 第1座,1,C,,9530000,,"(1)買方須於簽署臨時買賣合約(「臨時合約」)時繳付相等於成交金 額5%作為臨時訂金。買方須於簽署臨時合約後5個工作日內簽署正式 買賣合約(「正式合約」)。 The Purchaser(s) shall pay the preliminary deposit equivalent to 5% of the transaction price upon signing of the preliminary Agreement for Sale and Purchase (""PASP""). The formal Agreement for Sale & Purchase (""ASP"") shall be signed by the Purchaser(s) within 5 working days after signing of the PASP. (2)成交金額95%即成交金額之餘額須於買方簽署臨時合約後300天內 由買方繳付 95% of the transaction price being balance of the transaction price shall be paid by the Purchaser within 300 days after signing of the PASP. -提前付清樓價現金回贈。 Early Settlement Cash Rebate",
