pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2016-01-24,2016-01-29,,,5,C,,30483000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%),
2016-01-24,2016-01-29,,,5,D,,41052330,,價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 1%(99%) 1% discount from the price (99%),
2016-01-24,2016-01-27,,,8,C,,26495370,,價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 1%(99%) 1% discount from the price (99%),
2016-01-24,2016-01-26,,,9,B,,24347000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%),
2016-01-24,2016-01-29,,,9,C,,26881000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%),
2016-01-24,2016-01-29,,,12,C,,27235000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%),
2016-01-24,2016-01-26,,,15,A,,39905000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%),
2016-01-24,,,,15,C,,27353000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%) 買方如直接經由「恒基物業代理有限公司」購入價單內住宅物業 （並非經由其他地產代理公司中介成交）， 於簽契入伙後可獲贈36個月管理費。 Any purchaser who purchases any specified residential property in the price list of the development directly through Henderson Property Agency Limited (but not through the other estate agents) will be given management fees for the period of 36 months after the execution of the assignment of the residential property by the purchaser.,
2016-01-24,2016-01-29,,,16,B,,24610410,"在27-1-2016，基於法例第35 (2)(b)條所容許的原因，售價更改 為$24,859,000 On 27-1-2016, the price adjusted to $24,859,000 due to the reason allowed under section 35(2)(b) of the Ordinance","價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 1%(99%) 1% discount from the price (99%) 在27-1-2016，支付條款更改為 On 27-1-2016, the terms of payment adjusted to 價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%)",
2016-01-24,2016-01-25,,,16,C,,27196290,,價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 1%(99%) 1% discount from the price (99%),
2016-01-26,2016-01-29,,,12,A,,39334680,,價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 1%(99%) 1% discount from the price (99%),
2016-01-30,2016-02-04,,,8,B,,24245000,,價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價(100%) in accordance with the price (100%),
2016-02-04,2016-02-16,,,15,C,,28414000,,價單第1A號 (B)付款辦法 Payment Method (B) of Price List No.1A 依照售價(100%) in accordance with the price (100%),
2016-02-29,2016-03-03,,,6,C,,27200000,,(B)付款辦法 Payment Method (B) 依照售價(100%) in accordance with the price (100%),
2016-03-13,2016-03-17,,,22,C,,29880180,,價單第2號 (A)付款辦法 Payment Method (A) of Price List No.2 依照售價減 1%(99%) 1% discount from the price (99%),
2016-04-06,2016-04-13,,,8,A,,39038000,,價單第1A號 (B)付款辦法 Payment Method (B) of Price List No.1A 依照售價(100%) in accordance with the price (100%),
2016-05-14,2016-05-20,,,20,C,,29711000,,價單第2B號 (B)付款辦法 Payment Method (B) of Price List No.2B 依照售價(100%) in accordance with the price (100%),
2016-05-14,2016-05-18,,,21,B,,26598000,,價單第2B號 (B)付款辦法 Payment Method (B) of Price List No.2B 依照售價(100%) in accordance with the price (100%),
2016-05-14,2016-05-20,,,21,C,,29947000,,價單第2B號 (C)付款辦法 Payment Method (C) of Price List No.2B 依照售價(100%) in accordance with the price (100%),
2016-05-15,2016-05-19,,,17,B,,25677000,,價單第2B號 (C)付款辦法 Payment Method (C) of Price List No.2B 依照售價(100%) in accordance with the price (100%),
2016-05-24,2016-05-31,,,6,D,,36423000,,價單第2B號 (C)付款辦法 Payment Method (C) of Price List No.2B 依照售價(100%) in accordance with the price (100%),
2016-05-28,2016-06-03,,,23,C,,30418200,,(B)付款辦法 Payment Method (B),
2016-06-16,2016-06-17,,,21,D,,39997000,,價單第2B號 (B)付款辦法 Payment Method (B) of Price List No.2B 依照售價(100%) in accordance with the price (100%),
2022-10-11,2022-10-18,,,25,A,,66797500,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(i),
2023-04-25,2023-05-03,,,17,A,,60000000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(ii),
2024-03-25,2024-04-03,,,7,B,,30383100,,價單第1F號 (A1)付款辦法 Payment Method (A1) of Price List No.1F 依照售價減 1%(99%) 1% discount from the price (99%),
2024-04-10,2024-04-17,,,12,B,,32408600,,價單第1F號 (A1)付款辦法 Payment Method (A1) of Price List No.1F 依照售價減 1%(99%) 1% discount from the price (99%),
2024-04-30,2024-05-08,,,15,B,,33218800,,價單第1H號 (A1)付款辦法 Payment Method (A1) of Price List No.1H 依照售價減 1%(99%) 1% discount from the price (99%),
2024-06-20,2024-06-26,,,16,A,,58500000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(iii),
2024-09-25,2024-09-26,,,11,B,,31902700,,價單第1H號 (A1)付款辦法 Payment Method (A1) of Price List No.1H 依照售價減 1%(99%) 1% discount from the price (99%),
2024-10-07,2024-10-15,,,9,A,,51480000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(iv),
2024-10-10,2024-10-18,,,26,A,,69500000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(vii),
2024-10-10,2024-10-18,,,26,B,,41800000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(vii),
2024-10-18,2024-10-25,,,10,A,,52800000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(vii),
2024-10-31,2024-11-07,,,23,A,,65200000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(iv),
2025-02-11,2025-02-18,,,22,A,,65187000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(ix) ．見備註/See Remarks 7.(d)(i)1.,
2025-06-09,2025-06-13,,,29,B,,157000000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(x) ．見備註/See Remarks 7.(d)(i)2. ．見備註/See Remarks 7.(d)(ii)(a),
2025-08-11,2025-08-11,,,29,A,,84000000,,成交金額須於簽署買賣合約時由買方向賣方付清。 The Transaction Price shall be paid by the Purchaser to the Vendor in full on the signing of the Memorandum of Agreement for Sales and Purchase.,✓
2025-08-11,2025-08-11,,,30,A,,85000000,,成交金額須於簽署買賣合約時由買方向賣方付清。 The Transaction Price shall be paid by the Purchaser to the Vendor in full on the signing of the Memorandum of Agreement for Sales and Purchase.,✓
2025-08-11,2025-08-11,,,30,B,,82000000,,成交金額須於簽署買賣合約時由買方向賣方付清。 The Transaction Price shall be paid by the Purchaser to the Vendor in full on the signing of the Memorandum of Agreement for Sales and Purchase.,✓
2025-08-11,2025-08-11,,,31&32,A,,170000000,,成交金額須於簽署買賣合約時由買方向賣方付清。 The Transaction Price shall be paid by the Purchaser to the Vendor in full on the signing of the Memorandum of Agreement for Sales and Purchase.,✓
2025-08-11,2025-08-11,,,31&32,B,,165000000,,成交金額須於簽署買賣合約時由買方向賣方付清。 The Transaction Price shall be paid by the Purchaser to the Vendor in full on the signing of the Memorandum of Agreement for Sales and Purchase.,✓
2025-09-05,2025-09-12,,,21,A,,63501000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(vii),
2025-10-03,2025-10-13,,,25,B,,39897000,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(xi),
2025-12-16,2025-12-23,,,6,A,,49447500,,招標文件支付條款 Payment Terms of Tender Document ．見備註/See Remarks 7.(a) ．見備註/See Remarks 7.(b) ．見備註/See Remarks 7.(c)(xii),
