pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),33,A,,73674000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),30,A,,68324000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),25,A,,65996000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),23,A,,65539000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),20,A,,64187000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),19,A,,63742000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),33,B,,56252000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),30,B,,53722000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),29,B,,53350444,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),28,B,,53350000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),25,B,,51892000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-21,,第1座（1A） Tower 1 (1A),23,B,,51534000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1A） Tower 1 (1A),19,B,,50123000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),30,A,,39688000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),29,A,,40990080,,見備註8(c)(ii)/See Remarks 8(c)(ii) 見備註8(e)/See Remarks 8(e),
2026-05-15,2026-05-21,,第1座（1B） Tower 1 (1B),28,A,,39413000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),25,A,,38336000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-15,,,第1座（1B） Tower 1 (1B),23,A,,39594000,,見備註8(c)(ii)/See Remarks 8(c)(ii) 見備註8(e)/See Remarks 8(e),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),20,A,,38779000,,見備註8(c)(ii)/See Remarks 8(c)(ii) 見備註8(e)/See Remarks 8(e),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),30,B,,39335000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),29,B,,39063000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-15,2026-05-22,,第1座（1B） Tower 1 (1B),25,B,,37996000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-18,2026-05-26,,第1座（1A） Tower 1 (1A),29,A,,67852000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-18,2026-05-26,,第1座（1B） Tower 1 (1B),18,A,,37030000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-18,2026-05-26,,第1座（1B） Tower 1 (1B),19,B,,36701000,,見備註8(c)(i)/See Remarks 8(c)(i),
2026-05-19,2026-05-27,,第1座（1A） Tower 1 (1A),28,A,,68008000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-20,2026-05-28,,第1座（1A） Tower 1 (1A),32,A,,73674000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-20,2026-05-28,,第1座（1A） Tower 1 (1A),22,A,,69553000,,見備註8(c)(ii)/See Remarks 8(c)(ii) 見備註8(d)/See Remarks 8(d) 見備註8(e)/See Remarks 8(e),
2026-05-20,2026-05-28,,第1座（1A） Tower 1 (1A),21,A,,66306000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
2026-05-20,2026-05-28,,第1座（1B） Tower 1 (1B),33,A,,42338000,,見備註8(c)(i)/See Remarks 8(c)(i) 見備註8(d)/See Remarks 8(d),
