pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2016-04-09,2016-04-15,,第1座 Tower 1,15樓 15/F,C,,11882900,,價單第1號/Price List No.1 見備註7(c)(i)/See Remarks 7(c)(i) 見備註7(c)(i)(2)/See Remarks 7(c)(i)(2) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f) 見備註7(g)/See Remarks 7(g),
2016-04-09,2016-04-15,,第1座 Tower 1,15樓 15/F,D,,11756700,,價單第1號/Price List No.1 見備註7(c)(i)/See Remarks 7(c)(i) 見備註7(c)(i)(2)/See Remarks 7(c)(i)(2) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f) 見備註7(g)/See Remarks 7(g),
2016-04-09,2016-04-15,,第1座 Tower 1 第1座 Tower 1,22樓 22/F 22樓 22/F,C D,,31001100,,價單第1號/Price List No.1 見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(d)/See Remarks 7(d) 見備註7(e)/See Remarks 7(e) 見備註7(g)/See Remarks 7(g) 價單第1號/Price List No.1 見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(d)/See Remarks 7(d) 見備註7(e)/See Remarks 7(e) 見備註7(g)/See Remarks 7(g),
2016-04-09,2016-04-15,,第1座 Tower 1,12樓 12/F,C,,11777700,,價單第1號/Price List No.1 見備註7(c)(i)/See Remarks 7(c)(i) 見備註7(c)(i)(2)/See Remarks 7(c)(i)(2) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f),
2016-04-09,2016-04-15,,第1座 Tower 1,5樓 5/F,G,,9952000,,價單第1號/Price List No.1 見備註7(c)(i)/See Remarks 7(c)(i) 見備註7(c)(i)(2)/See Remarks 7(c)(i)(2) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f),
2016-04-09,2016-04-15,,第1座 Tower 1,15樓 15/F,A,,9778600,,價單第1號/Price List No.1 見備註7(c)(i)/See Remarks 7(c)(i) 見備註7(c)(i)(2)/See Remarks 7(c)(i)(2) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f),
2016-04-09,2016-04-14,,第1座 Tower 1,8樓 8/F,G,,10944600,,價單第1號/Price List No.1 見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(d)/See Remarks 7(d) 見備註7(e)/See Remarks 7(e),
2016-04-09,2016-04-15,,第2座 Tower 2,12樓 12/F,A,,14369200,,價單第1號/Price List No.1 見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f),
2016-04-09,2016-04-15,,第1座 Tower 1,8樓 8/F,A,,10440000,"在28-6-2017， 基於法例第35(2)(b)條所容 許的原因， 售價更改為$10,548,700 On 28-6-2017, the price adjusted to $10,548,700 due to the reason allowed under section 35(2)(b) of the Ordinance",價單第1號/Price List No.1 見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f) 價單第1號/Price List No.1 見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(d)/See Remarks 7(d) 見備註7(e)/See Remarks 7(e) (revised on 28-6-2017),
2016-04-09,2016-04-11,,第1座 Tower 1,3樓 3/F,G,,9473100,,價單第1號/Price List No.1 見備註7(c)(i)/See Remarks 7(c)(i) 見備註7(c)(i)(2)/See Remarks 7(c)(i)(2) 見備註7(d)/See Remarks 7(d) 見備註7(f)/See Remarks 7(f) 見備註7(h)/See Remarks 7(h),
