pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2021-06-19,2021-06-25,,,15,C,,7055000,,(1) 價單第2號(D)付款方法: 建築期付款計劃 (照售價 減7%)(見備註7(iii)(D)) Terms of Payment(D) of Price List No.2: Stage Payment Plan (7% discount on the Price) (See Remarks 7(iii)(D)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Early Settlement Cash Rebate (See Remarks 7(x)) 提早成交現金回贈 (見備註 7(x)) (6) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,8,C,,6348000,,(1) 價單第1號(A)付款方法: 120天即供付款計劃 (照售 價減11%)(見備註7(iii)(A)) Terms of Payment(A) of Price List No.1: 120-day Cash Payment Plan (11% discount on the Price) (See Remarks 7(iii)(A)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,12,C,,6985000,,(1) 價單第2號(D)付款方法: 建築期付款計劃 (照售價 減7%)(見備註7(iii)(D)) Terms of Payment(D) of Price List No.2: Stage Payment Plan (7% discount on the Price) (See Remarks 7(iii)(D)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Early Settlement Cash Rebate (See Remarks 7(x)) 提早成交現金回贈 (見備註 7(x)) (6) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,10,F,,7454000,"在11/08/2021,基於 法例第35(2)(b)條所 容許的原因,售價更 改為$7,115,000。 On 11/08/2021, the price adjusted to $7,115,000 due to the reason allowed under section 35(2) (b) of the Ordinance.","(1) 價單第1號(D)付款方法: 建築期付款計劃 (照售價 減7%)(見備註7(iii)(D)) Terms of Payment(D) of Price List No.1: Stage Payment Plan (7% discount on the Price) (See Remarks 7(iii)(D)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Early Settlement Cash Rebate (See Remarks 7(x)) 提早成交現金回贈 (見備註 7(x)) (6) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)) 在 11/08/2021，支付條款更改為 On 11/08/2021, the terms of payment adjusted to (1) 價單第1號(A)付款方法: 120天即供付款計劃 (照售 價減11%)(見備註7(iii)(A)) Terms of Payment(A) of Price List No.1: 120-day Cash Payment Plan (11% discount on the Price) (See Remarks 7(iii)(A)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi))",
2021-06-19,2021-06-25,,,8,D,,5309000,,(1) 價單第1號(A)付款方法: 120天即供付款計劃 (照售 價減11%)(見備註7(iii)(A)) Terms of Payment(A) of Price List No.1: 120-day Cash Payment Plan (11% discount on the Price) (See Remarks 7(iii)(A)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,10,H,,9611000,,(1) 價單第1號(D)付款方法: 建築期付款計劃 (照售價 減7%)(見備註7(iii)(D)) Terms of Payment(D) of Price List No.1: Stage Payment Plan (7% discount on the Price) (See Remarks 7(iii)(D)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Early Settlement Cash Rebate (See Remarks 7(x)) 提早成交現金回贈 (見備註 7(x)) (6) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,11,G,,5918000,,(1) 價單第2號(D)付款方法: 建築期付款計劃 (照售價 減7%)(見備註7(iii)(D)) Terms of Payment(D) of Price List No.2: Stage Payment Plan (7% discount on the Price) (See Remarks 7(iii)(D)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Early Settlement Cash Rebate (See Remarks 7(x)) 提早成交現金回贈 (見備註 7(x)) (6) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,2024-05-24,,10,A,,7251000,,(1) 價單第1號(D)付款方法: 建築期付款計劃 (照售價 減7%)(見備註7(iii)(D)) Terms of Payment(D) of Price List No.1: Stage Payment Plan (7% discount on the Price) (See Remarks 7(iii)(D)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Early Settlement Cash Rebate (See Remarks 7(x)) 提早成交現金回贈 (見備註 7(x)) (6) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,8,F,,7080000,,(1) 價單第1號(A)付款方法: 120天即供付款計劃 (照售 價減11%)(見備註7(iii)(A)) Terms of Payment(A) of Price List No.1: 120-day Cash Payment Plan (11% discount on the Price) (See Remarks 7(iii)(A)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
2021-06-19,2021-06-25,,,12,F,,7244000,,(1) 價單第2號(A)付款方法: 120天即供付款計劃 (照售 價減11%)(見備註7(iii)(A)) Terms of Payment(A) of Price List No.2: 120-day Cash Payment Plan (11% discount on the Price) (See Remarks 7(iii)(A)) (2) 「香港萬客會」會員折扣 (見備註 7(iv)) Privilege for“Vanke Club Hong Kong”Member (See Remarks 7(iv)) (3) 置業折扣 (見備註 7(v)) Home Purchase Discount (See Remarks 7(v)) (4) 印花稅津貼折扣 (見備註 7(vi)) Stamp Duty Subsidy Discount (See Remarks 7(vi)) (5) Vaccination Cash Rebate (See Remarks 7(xi)) 疫苗優惠現金回贈 (見備註 7(xi)),
