pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2022-01-22,2022-01-28,,,7,D,,6473600,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,7,H,,6977200,,價單第3號 (B2)付款辦法 Payment Method (B2) of Price List No.3 依照售價減3% (97%) 3% discount from the price (97%),
2022-01-22,2022-01-28,,,7,J,,7049700,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,7,K,,6942800,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,7,M,,6433900,"在9-3-2022，基於法例第35 (2)(b)條所容許的原因，售價更改 為$6,366,900 On 9-3-2022, the price adjusted to $6,366,900 due to the reason allowed under section 35(2)(b) of the Ordinance","價單第2號 (A2)付款辦法 Payment Method (A2) of Price List No.2 依照售價減4% (96%) 4% discount from the price (96%) 在9-3-2022，支付條款更改為 On 9-3-2022, the terms of payment adjusted to 價單第2號 (A1)付款辦法 Payment Method (A1) of Price List No.2 依照售價減5% (95%) 5% discount from the price (95%)",
2022-01-22,2022-01-28,,,8,D,,6272800,,價單第1號 (A1)付款辦法 Payment Method (A1) of Price List No.1 依照售價減5% (95%) 5% discount from the price (95%),
2022-01-22,2022-01-28,,,8,H,,7164600,,價單第3號 (C1)付款辦法 Payment Method (C1) of Price List No.3 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,8,J,,7095300,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,8,K,,7057000,"在28-04-2022，基於法例第35 (2)(b)條所容許的原因，售價更改 為$6,986,400 On 28-04-2022, the price adjusted to $6,986,400 due to the reason allowed under section 35(2)(b) of the Ordinance","價單第1號 (C2)付款辦法 Payment Method (C2) of Price List No.1 依照售價(100%) in accordance with the price (100%) 在28-04-2022，支付條款更改為 On 28-04-2022, the terms of payment adjusted to 價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%)",
2022-01-22,2022-01-28,,,8,M,,6497200,"在9-3-2022，基於法例第35 (2)(b)條所容許的原因，售價更改 為$6,429,600 On 9-3-2022, the price adjusted to $6,429,600 due to the reason allowed under section 35(2)(b) of the Ordinance","價單第2號 (A2)付款辦法 Payment Method (A2) of Price List No.2 依照售價減4% (96%) 4% discount from the price (96%) 在9-3-2022，支付條款更改為 On 9-3-2022, the terms of payment adjusted to 價單第2號 (A1)付款辦法 Payment Method (A1) of Price List No.2 依照售價減5% (95%) 5% discount from the price (95%)",
2022-01-22,2022-01-28,,,9,D,,6578500,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,9,H,,7187400,,價單第3號 (C1)付款辦法 Payment Method (C1) of Price List No.3 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,9,J,,7118100,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,9,K,,6888900,"在12-07-2022，基於法例第35 (2)(b)條所容許的原因，售價更改 為$7,030,900 On 12-07-2022, the price adjusted to $7,030,900 due to the reason allowed under section 35(2)(b) of the Ordinance","價單第1號 (B2)付款辦法 Payment Method (B2) of Price List No.1 依照售價減3% (97%) 3% discount from the price (97%) 在12-07-2022，支付條款更改為 On 12-07-2022, the terms of payment adjusted to 價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%)",
2022-01-22,2022-01-28,,,9,M,,6744800,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,10,D,,6664600,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,10,H,,7035800,"在7-3-2022，基於法例第35 (2)(b)條所容許的原因，售價更改 為$6,962,500 On 7-3-2022, the price adjusted to $6,962,500 due to the reason allowed under section 35(2)(b) of the Ordinance","價單第3號 (A2)付款辦法 Payment Method (A2) of Price List No.3 依照售價減4% (96%) 4% discount from the price (96%) 在7-3-2022，支付條款更改為 On 7-3-2022, the terms of payment adjusted to 價單第3號 (A1)付款辦法 Payment Method (A1) of Price List No.3 依照售價減5% (95%) 5% discount from the price (95%)",
2022-01-22,2022-01-28,,,10,J,,7186400,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,10,K,,7164600,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,10,M,,6831900,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,11,D,,6728000,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,11,H,,7126000,,價單第3號 (A2)付款辦法 Payment Method (A2) of Price List No.3 依照售價減4% (96%) 4% discount from the price (96%),
2022-01-22,2022-01-28,,,11,J,,7278400,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,,,,11,K,,7252700,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,11,M,,6757900,,價單第2號 (B2)付款辦法 Payment Method (B2) of Price List No.2 依照售價減3% (97%) 3% discount from the price (97%),
2022-01-22,2022-01-28,,,12,D,,6585600,,價單第1號 (A2)付款辦法 Payment Method (A2) of Price List No.1 依照售價減4% (96%) 4% discount from the price (96%),
2022-01-22,2022-01-28,,,12,H,,7394300,,價單第3號 (C1)付款辦法 Payment Method (C1) of Price List No.3 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,12,J,,7324000,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,12,K,,7297200,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,12,M,,6962600,,價單第2號 (C1)付款辦法 Payment Method (C1) of Price List No.2 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,15,A,,8519900,,價單第1號 (C1)付款辦法 Payment Method (C1) of Price List No.1 依照售價減1% (99%) 1% discount from the price (99%),
2022-01-22,2022-01-28,,,15,D,,6625900,,價單第1號 (A2)付款辦法 Payment Method (A2) of Price List No.1 依照售價減4% (96%) 4% discount from the price (96%),
2022-01-22,2022-01-28,,,15,H,,7441800,,價單第3號 (C1)付款辦法 Payment Method (C1) of Price List No.3 依照售價減1% (99%) 1% discount from the price (99%),
