pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2021-03-20,2021-03-26,,瀚名 10 LaSalle,18樓 18/F,A,,35881200,,見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(l)/See Remarks 7(l),
2021-05-31,2021-06-07,,瀚名 10 LaSalle,19樓 19/F,B,,36532500,,見備註7(c)(ii)/See Remarks 7(c)(ii) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(k)/See Remarks 7(k),
2021-06-22,2021-06-25,,瀚名 10 LaSalle,20樓 20/F,A,,37438000,,見備註7(c)(iii)/See Remarks 7(c)(iii) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(m)/See Remarks 7(m) 見備註7(n)/See Remarks 7(n),
2021-10-24,2021-10-29,,瀚名 10 LaSalle,21樓 21/F,A,,83000000,,見備註7(c)(iv)/See Remarks 7(c)(iv) 見備註 7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(c)(iv)/See Remarks 7(c)(iv) 見備註7(f)(ii)/See Remarks 7(f)(ii) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) (revised on 26-10-2021),
2021-11-15,2021-11-22,,瀚名 10 LaSalle,16樓 16/F,A,,38000000,,見備註7(c)(v)/See Remarks 7(c)(v) 見備註7(e)(i)/See Remarks 7(e)(i) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(i)(i)/See Remarks 7(i)(i) 見備註7(j)(i)/See Remarks 7(j)(i),
2021-11-15,2021-11-22,,瀚名 10 LaSalle,16樓 16/F,B,,38000000,,見備註7(c)(v)/See Remarks 7(c)(v) 見備註7(e)(i)/See Remarks 7(e)(i) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(i)(i)/See Remarks 7(i)(i) 見備註7(j)(i)/See Remarks 7(j)(i),
2022-03-04,2022-03-09,,瀚名 10 LaSalle,20樓 20/F,B,,37438000,,見備註7(c)(vi)/See Remarks 7(c)(vi) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(m)/See Remarks 7(m) 見備註7(n)/See Remarks 7(n),
2022-03-14,2022-03-21,,瀚名 10 LaSalle,15樓 15/F,A,,35000000,,見備註7(c)(iv)/See Remarks 7(c)(iv) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i),
2022-03-21,2022-03-23,,瀚名 10 LaSalle,17樓 17/F,A,,38488000,,見備註7(c)(vi)/See Remarks 7(c)(vi) 見備註7(e)(i)/See Remarks 7(e)(i) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(m)/See Remarks 7(m) 見備註7(n)/See Remarks 7(n),
2022-03-21,2022-03-23,,瀚名 10 LaSalle,17樓 17/F,B,,38488000,,見備註7(c)(vi)/See Remarks 7(c)(vi) 見備註7(e)(i)/See Remarks 7(e)(i) 見備註7(f)(i)/See Remarks 7(f)(i) 見備註7(g)(i)/See Remarks 7(g)(i) 見備註7(h)(i)/See Remarks 7(h)(i) 見備註7(m)/See Remarks 7(m) 見備註7(n)/See Remarks 7(n),
