pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2025-09-22,2025-09-29,,1A,2,A,,3586000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,1A,10,C,,4705000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,2A,7,A,,6329000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,2A,8,A,,6392000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-30,,2A,8,G,,3777000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-29,,2A,9,A,,6392000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,2A,10,A,,6424000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,2A,11,A,,6456000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,2A,11,B,,6418000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-29,,2A,11,F,,4721000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-29,,2A,12,A,,6423000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-10-02,,2B,9,C,,4046000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-29,,2B,10,F,,4086000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-26,,2B,11,G,,4630000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-22,2025-09-29,,2B,11,J,,4634000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,1A,3,E,,4389000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,1A,10,E,,4638000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,1A,11,D,,2749000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,1A,11,E,,4661000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,1B,6,F,,4703000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2A,2,E,,5575000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,2A,5,A,,6184000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2A,6,A,,6278000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2A,7,B,,6291000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2A,8,B,,6354000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2A,9,B,,6354000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2A,9,E,,5803000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,2A,9,G,,3777000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2A,10,B,,6386000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2A,10,D,,4535000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,2A,11,D,,4558000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2A,12,B,,6385000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,2A,12,F,,4697000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,5,K,,2620000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2B,6,H,,5795000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,7,G,,4538000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,8,G,,4584000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-02,,2B,9,F,,4066000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2B,9,G,,4584000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2B,10,B,,3772000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,10,D,,2814000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-10-03,,2B,10,G,,4607000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,11,C,,4087000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,11,D,,2828000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,11,F,,4106000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-25,2025-09-30,,2B,12,G,,4606000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,1A,8,G,,3808000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-03,,1A,8,H,,3960000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-02,,1B,7,D,,3680000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-03,,1B,7,F,,4726000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,1B,8,E,,3921000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,1B,9,E,,3921000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,2A,3,A,,6060000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,2A,5,B,,6147000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,2A,6,B,,6241000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,2A,6,F,,4605000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
2025-09-26,2025-10-06,,2A,8,D,,4512000,,價單第1號建築期付款 (見備註7(b)) Stage Payment of Price List No. 1 (See Remark 7(b)),
