pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2023-09-29,2023-10-09,,A座 Block A,2,1,,24806600,,招標文件第1號 Tender Document No. 1 (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
2023-09-29,2023-10-09,,A座 Block A,3,1,,26050000,,招標文件第1號 Tender Document No. 1 (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
2023-09-29,2023-10-06,,A座 Block A,20,2,,34805300,,招標文件第1號 Tender Document No. 1 (1) 支付條款B (見備註7(c)(ii)) Term of Payment B (See Remark 7(c)(ii)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 備用按揭貸款 (見備註7(e)) Standby Mortgage Loan (See Remark 7(e)) (4) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
2023-10-16,2023-10-24,,A座 Block A,18,2,,33628200,,招標文件第3號 Tender Document No. 3 (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
2024-04-29,2024-05-06,,A座 Block A,4,1,,24261400,,招標文件第2-HE號 Tender Document No. 2-HE (1) 支付條款D (見備註7(c)(iii)) Term of Payment D (See Remark 7(c)(iii)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)) (4) 提前佔用優惠(見備註7(g)) Early Occupation Offer (See Remark 7(g)) (5) 提前成交現金回贈(見備註7(h)) Early Completion Cash Rebate (See Remark 7(h)),
2024-05-05,2024-05-10,,A座 Block A,16,2,,30000000,,招標文件第4號 Tender Document No. 4 (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
2024-05-13,2024-05-20,,A座 Block A,15,1,,27800000,,招標文件第5號 Tender Document No. 5 (1) 支付條款D1 (見備註7(c)(iv)) Term of Payment D1 (See Remark 7(c)(iv)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)) (4) 提前佔用優惠(見備註7(g1)) Early Occupation Offer (See Remark 7(g1)) (5) 提前成交現金回贈(見備註7(h)) Early Completion Cash Rebate (See Remark 7(h)),
2024-06-15,2024-06-20,,A座 Block A,2,2,,22055000,,招標文件第2-IZ號 Tender Document No. 2-IZ (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
2024-07-16,2024-07-23,,A座 Block A,3,2,,23103000,,招標文件第2-KE號 Tender Document No. 2-KE (1) 支付條款D1 (見備註7(c)(iv)) Term of Payment D1 (See Remark 7(c)(iv)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)) (4) 提前佔用優惠(見備註7(g1)) Early Occupation Offer (See Remark 7(g1)) (5) 提前成交現金回贈(見備註7(h)) Early Completion Cash Rebate (See Remark 7(h)),
2024-11-15,2024-11-22,,A座 Block A,5,2,停車場1樓住 宅停車位8號 Residential Parking Space No.8 on the Car Park 1 Floor,25000000,,招標文件第2-OW號 Tender Document No. 2-OW (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)),
2024-12-03,2024-12-10,,A座 Block A,4,2,,23600000,,招標文件第2-PO號 Tender Document No. 2-PO (1) 支付條款A1 (見備註7(c)(v)) Term of Payment A1 (See Remark 7(c)(v)) (2) 延長保養欠妥之處優惠(見備註7(d)) Extended Defect Maintenance Offer (See Remark 7(d)) (3) 一個住宅停車位認購權 (見備註7(f)) Option to purchase a Residential Car Parking Space (See Remark 7(f)),
