pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2024-03-04,2024-03-11,,6,B,,"5,398,380",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額)於2024年 12月3日或之前支付或於完成交易時支 付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before 03/12/2024 or upon completion, whichever is earlier.",,
2024-03-04,2024-03-11,,7,B,,"5,474,700",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額)於2024年 12月3日或之前支付或於完成交易時支 付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before 03/12/2024 or upon completion, whichever is earlier.",,
2024-03-04,2024-03-11,,8,B,,"5,569,200",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 加付訂金即成交金額5%於簽署臨時買 賣合約後第180日或之前支付或於完成 交易時支付，以較早者為準。 A further deposit equivalent to 5% of the Transaction Price shall be paid on or before the 180th day after the PASP is signed, or upon completion, whichever is earlier. 成交金額90%(成交金額餘額)於交易完 成時支付。 90% of the Transaction Price being balance of the Transaction Price shall be paid upon completion.",,
2024-03-04,2024-03-11,,9,A,,"7,973,280",,臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額)於完成交 易時支付。 95% of the Transaction Price being balance of the Transaction Price shall be paid upon completion.,,
2024-03-05,2024-03-12,,9,B,,"5,604,120",,臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額)於完成交 易時支付。 95% of the Transaction Price being balance of the Transaction Price shall be paid upon completion.,,
2024-03-05,2024-03-12,2025-10-15,11,B,,"5,680,260",,臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額)於完成交 易時支付。 95% of the Transaction Price being balance of the Transaction Price shall be paid upon completion.,,
2024-03-07,2024-03-14,2024-10-17,15,A,,"8,397,668",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第150日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 150th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-07,2024-03-14,2024-05-09,15,B,,"5,950,008",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第150日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 150th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-07,2024-03-14,2024-10-17,15,C,,"8,144,024",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第150日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 150th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-07,2024-03-14,2024-11-04,16,A,,"8,460,596",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第150日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 150th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-07,2024-03-14,2024-11-04,16,B,,"5,994,168",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第150日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 150th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-07,2024-03-14,2024-11-04,16,C,,"8,277,792",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第150日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 150th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-09,2024-03-15,2025-10-15,10,C,,"7,767,180",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第210日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 210th day after the PASP is signed, or upon completion, whichever is earlier.",,
2024-03-09,2024-03-15,,11,C,,"7,833,240",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 加付訂金即成交金額1%於簽署臨時買 賣合約後第90日或之前支付或於完成 交易時支付，以較早者為準。 A further deposit equivalent to 1% of the Transaction Price shall be paid on or before the 90th day after the PASP is signed, or upon completion, whichever is earlier. 加付訂金即成交金額1%於簽署臨時買 賣合約後第120日或之前支付或於完成 交易時支付，以較早者為準。 A further deposit equivalent to 1% of the Transaction Price shall be paid on or before the 120th day after the PASP is signed, or upon completion, whichever is earlier. 加付訂金即成交金額1%於簽署臨時買 賣合約後第150日或之前支付或於完成 交易時支付，以較早者為準。 A further deposit equivalent to 1% of the Transaction Price shall be paid on or",,
2024-03-11,2024-03-18,,8,C,,"7,684,200",,"臨時訂金即成交金額5%於簽署臨時買 賣合約時支付。 A preliminary deposit equivalent to 5% of the Transaction Price shall be paid upon signing of the PASP. 成交金額95%(成交金額餘額) 於簽署 臨時買賣合約後第210日或之前支付或 於完成交易時支付，以較早者為準。 95% of the Transaction Price being balance of the Transaction Price shall be paid on or before the 210th day after the PASP is signed, or upon completion, whichever is earlier.",,
