pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),25,K,,3735000,,"價單第1號 / Price List No. 1 • 120 天現金優惠付款計劃 / 120-Day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),23,K,,3688000,,"價單第1號 / Price List No. 1 • 120 天現金優惠付款計劃 / 120-Day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),22,K,,3641000,,"價單第1號 / Price List No. 1 • 120 天現金優惠付款計劃 / 120-Day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),21,G,,3650000,,"價單第2號 / Price List No. 2 • 靈活建築期付款計劃 / Flexible Stage Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 「建期提前成交現金回贈」優惠 / “Cash Rebate for Early Settlement for Stage Payment” Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),21,K,,3595000,,"價單第1號 / Price List No. 1 • 120 天現金優惠付款計劃 / 120-Day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),20,G,,3476000,,"價單第2號 / Price List No. 2 • 120 天現金優惠付款計劃 / 120-day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),20,K,,3517000,,"價單第1號 / Price List No. 1 • 120 天現金優惠付款計劃 / 120-Day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),19,G,,3509000,,"價單第2號 / Price List No. 2 • 靈活建築期付款計劃 / Flexible Stage Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 「建期提前成交現金回贈」優惠 / “Cash Rebate for Early Settlement for Stage Payment” Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),19,K,,3472000,,"價單第1號 / Price List No. 1 • 120 天現金優惠付款計劃 / 120-Day Cash Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 傢俱優惠 / Furniture Offer",
2025-01-18,2025-01-24,,第1座(1A) TOWER 1(1A),18,K,,3527000,,"價單第1號 / Price List No. 1 • 靈活建築期付款計劃 / Flexible Stage Payment Plan • 「海灣生活」優惠 / ""Bay Lifestyle"" Benefit • 「稅務補貼」優惠 / ""Stamp Duty"" Benefit • 「更上一層樓」優惠 / ""Home Upgrade"" Benefit • 「限時折扣」優惠 / ""Limited Time Offer"" Benefit • 「建期提前成交現金回贈」優惠 / “Cash Rebate for Early Settlement for Stage Payment” Benefit • 傢俱優惠 / Furniture Offer",
