pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2021-12-26,2022-01-03,,第1座 Tower 1,28,A,,20122200,,‧價單第3號 (C1S)付款辦法 Payment Plan (C1S) of Price List No.3 見備註/See Remarks 7.1 (c)(i)(f) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (d)(ii) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
2021-12-26,2021-12-30,,第1座 Tower 1,25,A,,19214700,,‧價單第1號 (B1S)付款辦法 Payment Plan (B1S) of Price List No.1 見備註/See Remarks 7.1 (c)(i)(d) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (c)(i)(j)(ii) ‧見備註/See Remarks 7.1 (d)(ii) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
2021-12-26,2022-01-03,,第1座 Tower 1,20,A,,18465000,,‧價單第1號 (A1S)付款辦法 Payment Plan (A1S) of Price List No.1 見備註/See Remarks 7.1 (c)(i)(b) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (e)(i),
2021-12-26,2022-01-03,,第1座 Tower 1,12,A,,18766100,,‧價單第2號 (C1S)付款辦法 Payment Plan (C1S) of Price List No.2 見備註/See Remarks 7.1 (c)(i)(f) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (d)(ii) ‧見備註/See Remarks 7.1 (e)(i),
2021-12-26,2022-01-03,,第1座 Tower 1,6,A,,16657400,,‧價單第1號 (A1S)付款辦法 Payment Plan (A1S) of Price List No.1 見備註/See Remarks 7.1 (c)(i)(b) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (c)(i)(j)(ii) ‧見備註/See Remarks 7.1 (e)(i),
2021-12-26,2021-12-31,,第1座 Tower 1,40,B,,21247800,,‧價單第3號 (B1S)付款辦法 Payment Plan (B1S) of Price List No.3 見備註/See Remarks 7.1 (c)(i)(d) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (c)(i)(j)(ii) ‧見備註/See Remarks 7.1 (d)(ii) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
2021-12-26,2021-12-31,,第1座 Tower 1,35,B,,20652300,,‧價單第2號 (B1S)付款辦法 Payment Plan (B1S) of Price List No.2 見備註/See Remarks 7.1 (c)(i)(d) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (d)(ii) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
2021-12-26,2021-12-31,,第1座 Tower 1,30,B,,20612600,,‧價單第2號 (C1S)付款辦法 Payment Plan (C1S) of Price List No.2 見備註/See Remarks 7.1 (c)(i)(f) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (d)(ii) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
2021-12-26,2022-01-03,,第1座 Tower 1,28,B,,19567600,,‧價單第3號 (A1S)付款辦法 Payment Plan (A1S) of Price List No.3 見備註/See Remarks 7.1 (c)(i)(b) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (c)(i)(j)(ii) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
2021-12-26,2022-01-03,,第1座 Tower 1,25,B,,19160200,,‧價單第1號 (A1S)付款辦法 Payment Plan (A1S) of Price List No.1 見備註/See Remarks 7.1 (c)(i)(b) ‧見備註/See Remarks 7.1 (c)(i)(g) ‧見備註/See Remarks 7.1 (c)(i)(h) ‧見備註/See Remarks 7.1 (c)(i)(i) ‧見備註/See Remarks 7.1 (e)(i) ‧見備註/See Remarks 7.1 (f)(i),
