pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2018-03-10,2018-03-21,,Tower 2 (2B) 第2座 (2B),26,A,,11881000,,"(1) 價單第1號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.1: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 2 (2B) 第2座 (2B),29,A,,12194000,,"(1) 價單第2號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.2: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 2 (2B) 第2座 (2B),28,A,,12161000,,"(1) 價單第2號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.2: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 2 (2B) 第2座 (2B),30,C,,7702000,,"(1) 價單第2號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.2: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 2 (2B) 第2座 (2B),32,A,,12420000,,"(1) 價單第1號(C)付款方法: 360 天現金優惠付款計劃 (照售價減6%) Terms of Payment(C) of Price List No.1: 360-day Cash Payment Plan (6% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 3 (3B) 第3座 (3B),48,E,,5721000,,"(1) 價單第1號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.1: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 2 (2B) 第2座 (2B),31,A,,12079000,,"(1) 價單第1號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.1: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 3 (3A) 第3座 (3A),31,E,,8519000,,"(1) 價單第1號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.1: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 3 (3A) 第3座 (3A),30,E,,8496000,,"(1) 價單第1號(A)付款方法: 120 天現金優惠付款計劃 (照售價減8%) Terms of Payment(A) of Price List No.1: 120-day Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
2018-03-10,2018-03-21,,Tower 3 (3A) 第3座 (3A),29,A,,10392000,,"(1) 價單第2號(B)付款方法: 首置現金優惠付款計劃 (照售價減8%) Terms of Payment(B) of Price List No.2: First-time Home Purchaser Cash Payment Plan (8% discount from the Price) (2) 「Club Wheelock」會員優惠 及""Wheelock Living"" 臉書頁面讚好優惠 Privilege for 「Club Wheelock」member and “Wheelock Living” Facebook Page Likers’ Discount (3) 早鳥優惠 Early Bird Purchase Discount (4) O' East 優惠 O’East Discount (5) 印花稅優惠 Stamp Duty Discount See remarks 7/ 見備註 7",
