pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2018-07-14,2018-07-20,,8,21,A5,,8883700,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,20,A5,,8774100,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,19,A5,,8752200,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,18,A5,,8752200,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,17,A5,,8708700,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,16,A5,,8041600,,‧價單第1號 (A1)付款辦法 Payment Plan (A1) of Price List No.1 見備註/See Remarks 7(c)(i) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,15,A5,,8665300,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,12,A5,,8643600,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,2021-02-10,8,11,A5,,8622100,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,10,A5,,8600600,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
2018-07-14,2018-07-20,,8,9,A5,,8579100,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(iii) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(i) ‧見備註/See Remarks 7(i)(ii) ‧見備註/See Remarks 7(i)(iii)(a) ‧見備註/See Remarks 7(i)(iv) ‧見備註/See Remarks 7(i)(v),
