pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2022-05-31,2022-06-08,2023-03-06,低座 Lower Block,地下及一樓 Ground Floor and First Floor,單位-01 Unit-01,地下停車位 10號 Car Parking Space No.10,102000000,,招標文件第4-A號 Tender Document No. 4-A (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2)送贈傢俱優惠(見備註7(d)) Free Furniture Offer (See Remark 7(d)),
2022-05-31,2022-06-07,,低座 Lower Block,二樓及三樓 Second Floor and Third Floor,單位-18 Unit-18,地下停車位 22號 Car Parking Space No.22,61300000,,招標文件第2-W號 Tender Document No. 2-W (1) 支付條款A1 (見備註7(c)(ii)) Term of Payment A1 (See Remark 7(c)(ii)),
2022-06-01,2022-06-09,,低座 Lower Block,二樓及三樓 Second Floor and Third Floor,單位-17 Unit-17,,60000000,,招標文件第2-Q號 Tender Document No. 2-Q (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)),
2022-06-08,2022-06-14,,低座 Lower Block,二樓及三樓 Second Floor and Third Floor,單位-19 Unit-19,地下停車位 19號 Car Parking Space No.19,66000000,,招標文件第5-E號 Tender Document No. 5-E (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)),
2022-06-13,2022-06-20,,低座 Lower Block,二樓及三樓 Second Floor and Third Floor,單位-16 Unit-16,地下停車位 20號 Car Parking Space No.20,64380000,,招標文件第3-Q號 Tender Document No. 3-Q (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)) (2)送贈傢俱優惠(見備註7(d)) Free Furniture Offer (See Remark 7(d)),
2022-07-25,2022-08-01,,低座 Lower Block,二樓及三樓 Second Floor and Third Floor,單位-10 Unit-10,地下停車位 8 號及9號 Car Parking Space No.8 and No.9,124500000,,招標文件第4-BD號 Tender Document No. 4-BD (1) 支付條款A (見備註7(c)(i)) Term of Payment A (See Remark 7(c)(i)),
2023-03-18,2023-03-24,,低座 Lower Block,地下及一樓 Ground Floor and First Floor,單位-01 Unit-01,地下停車位 10號 Car Parking Space No.10,108000000,,招標文件第9-F號 Tender Document No. 9-F (1) 支付條款C (見備註7(c)(iii)) Term of Payment C (See Remark 7(c)(iii)) (2) 送贈傢俱優惠(見備註7(d)) Free Furniture Offer (See Remark 7(d)) (3) 首20個月免息按揭貸款(見備註7(e)) First 20 months Interest- Free Mortgage Loan (See Remark 7(e)),
2023-08-16,2023-08-23,,低座 Lower Block,地下及一樓 Ground Floor and First Floor,單位-02 Unit-02,,46800000,,招標文件第10-EE號 Tender Document No. 10-EE (1) 支付條款A4 (見備註7(c)(iv)) Term of Payment A4 (See Remark 7(c)(iv)),
2023-08-25,2023-08-31,,低座 Lower Block,地下及一樓 Ground Floor and First Floor,單位-08 Unit-08,,35800000,,招標文件第10-EB號 Tender Document No. 10-EB (1) 支付條款A3 (見備註7(c)(v)) Term of Payment A3 (See Remark 7(c)(v)) (2) 送贈傢俱優惠(見備註7(d)) Free Furniture Offer (See Remark 7(d)),
2023-08-28,2023-09-05,,低座 Lower Block,地下及一樓 Ground Floor and First Floor,單位-07 Unit-07,,39000000,,招標文件第10-EI號 Tender Document No. 10-EI (1) 支付條款A5 (見備註7(c)(vi)) Term of Payment A5 (See Remark 7(c)(vi)),
