pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2018-10-12,2018-10-19,,第2座 Tower2,6,C,--,287700000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後10天內付清; (3)5% of the purchase price to be paid within 10 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2018-10-22,2018-10-26,,第1座 Tower1,10,B,--,249408500,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2018-10-22,2018-10-26,,第2座 Tower2,10,C,--,311836000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-02-11,2019-02-14,,第1座 Tower1,7,B,--,228654800,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後150天內付清; (4)85% of the purchase price to be paid within 150 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-02-11,2019-02-14,,第2座 Tower2,7,C,--,292030200,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後150天內付清; (4)85% of the purchase price to be paid within 150 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-03-18,2019-03-25,,第1座 Tower1,5,B,--,221372800,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後180天內付清; (4)85% of the purchase price to be paid within 180 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-04-12,2019-04-23,,第1座 Tower1,UG,B,--,605440000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後120天內付清; (4)85% of the purchase price to be paid within 120 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-04-23,2019-04-26,,第1座 Tower1,6,B,--,228654800,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-06-04,2019-06-12,,第1座 Tower1,8,B,--,244675200,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2019-06-11,,,第1座 Tower1,9,B,--,251229000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2020-06-23,2020-07-02,,第2座 Tower2,6,D,--,175000000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後180天內付清; (4)85% of the purchase price to be paid within 180 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2020-08-24,2020-08-31,,第2座 Tower2,8,D,--,179600000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2020-10-12,2020-10-19,,第2座 Tower2,5,D,--,174765000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後90天內付清; (3)5% of the purchase price to be paid within 90 days after signing of the ASP; (4)售價的5%於簽署正式買賣合約後180天內付清; (4)5% of the purchase price to be paid within 180 days after signing of the ASP; (5)售價的80%於簽署正式買賣合約後360天內付清; (5)80% of the purchase price to be paid within 360 days after signing of the ASP; (6)將可獲認購兩個住宅車位之權利. (6)Will have the right to purchase TWO Residential Parking Spaces.,
2020-11-09,2020-11-16,,第2座 Tower2,7,D,--,180495000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後90天內付清; (3)5% of the purchase price to be paid within 90 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後180天內付清; (4)85% of the purchase price to be paid within 180 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
2021-01-12,2021-01-19,,第2座 Tower2,9,D,--,186225000,,(1)售價的5%於簽署臨時買賣合約時付清; (1)5% of the purchase price to be paid upon the signing of the PASP; (2)售價的5%於簽署正式買賣合約時付清; (2)5% of the purchase price to be paid upon the signing of the ASP; (3)售價的5%於簽署正式買賣合約後30天內付清; (3)5% of the purchase price to be paid within 30 days after signing of the ASP; (4)售價的85%於簽署正式買賣合約後90天內付清; (4)85% of the purchase price to be paid within 90 days after signing of the ASP; (5)將可獲認購兩個住宅車位之權利. (5)Will have the right to purchase TWO Residential Parking Spaces.,
