pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2022-06-18,2022-06-24,,J Loft,5,C,,4224900.0,,價單第1號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2022-06-18,2022-06-23,,J Loft,8,C,,4505800.0,,價單第1號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2022-06-19,2022-06-24,,J Loft,10,E,,6038400.0,,價單第1號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2022-07-01,2022-07-08,,J Loft,16,C,,4711300.0,,價單第1號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2022-08-21,2022-08-26,,J Loft,6,C,,4426800.0,,價單第1A號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1A 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2022-12-19,2022-12-28,,J Loft,6,B,,4177500.0,,價單第1A號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1A 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2023-01-19,2023-01-19,,J Loft,8,B,,4243500.0,,價單第1A號 付款辦法( B ) 依照售價減 2% Payment Method (B ) of Price List No. 1A 2% discount from the price 「早鳥」優惠 (照售價減3%) “Early Bird”Discount (3% discount from the Price) 「一點心意」 (照售價減2%) “Our gift to you”Discount (2% discount from the Price),
2023-03-30,2023-03-31,,J Loft,9,A,,7694800.0,,價單第1B號 付款辦法 建築期付款計劃 依照售價減 7% Payment Method Stage Payment Plan of Price List No. 1B 7% discount from the price,
2023-04-23,2023-04-28,,J Loft,6,A,,7470400.0,,價單第1B號 付款辦法 建築期付款計劃 依照售價減 7% Payment Method Stage Payment Plan of Price List No. 1B 7% discount from the price,
2023-06-14,2023-06-19,,J Loft,11,E,,6219000.0,,招標文件第1號付款條件 -售價5%: 於買方簽署臨時合約時支付，作為臨 時訂金，並於5個工作日內到指定律師樓簽署 正式合約。 -售價:95%:於賣方向買方發出書面通知書好將物 業之業權有效地轉讓予買方的日期後 14 天內 支付作為售價餘額。 Payment Terms of Tender Document No.1 -5% of Purchase Price: being preliminary deposit which shall be paid by the Purchaser upon signing of the Preliminary Agreement. The Agreement shall be signed at the designated solicitors’ office within 5 working days after signing of the Preliminary Agreement. -95% of Purchase price: being balance of Purchase Price which shall be paid by the Purchaser within 14 days after the date of written notice to the Purchaser that the Vendor is in a position validly to assign the Property to the Purchaser.,
2023-06-22,2023-06-29,,J Loft,5,B,,3962600.0,,價單第1C號 付款辦法 建築期付款計劃 依照售價減 7% Payment Method Stage Payment Plan of Price List No. 1C 7% discount from the price,
2023-07-13,2023-07-14,,J Loft,7,C,,4471400.0,,價單第1C號 付款辦法 建築期付款計劃 依照售價減 7% Payment Method Stage Payment Plan of Price List No. 1C 7% discount from the price,
2023-08-05,2023-08-11,,J Loft,7,A,,7577600.0,,價單第1C號 付款辦法 建築期付款計劃 依照售價減 7% Payment Method Stage Payment Plan of Price List No. 1C 7% discount from the price,
2023-11-26,2023-12-01,,J Loft,11,C,,4599700.0,,價單第1C號 付款辦法 建築期付款計劃 依照售價減 7% Payment Method Stage Payment Plan of Price List No. 1C 7% discount from the price,
2024-02-24,2024-03-01,,J Loft,10,A,,5975900.0,,價單第1D號 付款辦法 ( a) : 90天付款計劃 - 依照售價減 7% -「龍年賀歲」折扣大優惠 #1 (依照售價減 18%) -「龍年賀歲」折扣大優惠 #2(1) (依照售價減 3.2%) Payment Method (a) of Price List No. 1D: 90- day Payment Plan - 7% discount from the price -“Year of the Dragon Celebration” Promotion Discount Benefit #1 (18% discount from the price) -“Year of the Dragon Celebration” Promotion Discount Benefit #2(1) (3.2% discount from the price),
2024-03-03,2024-03-08,,J Loft,7,B,,3282070.0,- 由付款辦法(a)90天付款 計劃更改為付款辦法(b) 180天付款計劃 -「龍年賀歲」折扣大優 惠 #1 (由依照售價減 18% 更改為依照售價減 17%) - From Payment Method (a) 90-day Payment Plan Changed to Payment Method (b) 180-day Payment Plan -“Year of the Dragon Celebration”Promotion Discount Benefit #1 (changed from 18% discount from the price to 17% discount from the price) 24-06-2024,價單第1D號 付款辦法 ( b) : 180天付款計劃 - 依照售價減 7% -「龍年賀歲」折扣大優惠 #1 (依照售價減 17%) -「龍年賀歲」折扣大優惠 #2(2) (依照售價減 3.5%) Payment Method (b) of Price List No. 1D: 180- day Payment Plan - 7% discount from the price -“Year of the Dragon Celebration” Promotion Discount Benefit #1 (17% discount from the price) -“Year of the Dragon Celebration” Promotion Discount Benefit #2(2) (3.5% discount from the price),
2024-03-05,2024-03-12,,J Loft,9,C,,3708800.0,- 由付款辦法(a)90天付款 計劃更改為付款辦法(b) 180天付款計劃 -「龍年賀歲」折扣大優 惠 #1 (由依照售價減 18% 更改為依照售價減 17%) - From Payment Method (a) 90-day Payment Plan Changed to Payment Method (b) 180-day Payment Plan -“Year of the Dragon Celebration”Promotion Discount Benefit #1 (changed from 18% discount from the price to 17% discount from the price) 24-06-2024,價單第1D號 付款辦法 ( b) : 180天付款計劃 - 依照售價減 7% -「龍年賀歲」折扣大優惠 #1 (依照售價減 17%) Payment Method (b) of Price List No. 1D: 180- day Payment Plan - 7% discount from the price -“Year of the Dragon Celebration”Promotion Discount Benefit #1 (17% discount from the price),
2024-03-07,2024-03-14,,J Loft,12,C,,3800000.0,,價單第1D號 付款辦法 (b) : 180天付款計劃 - 依照售價減 7% -「龍年賀歲」折扣大優惠 #1 (依照售價減 17%) Payment Method (b) of Price List No. 1D: 180- day Payment Plan - 7% discount from the price -“Year of the Dragon Celebration”Promotion Discount Benefit #1 (17% discount from the price),
2024-03-16,2024-03-22,,J Loft,12,A,,6500000.0,,"招標文件第3號付款條件 -付款辦法 : 90天付款計劃 售價5%: 於買方簽署臨時合約時支付，作為 臨時訂金，並於5個工作日內到指定律師樓 簽署正式合約。 售價:95%: 於買賣物業的交易完成日，即為賣 方接受本投標書之日後起計的90日或之前支 付作為售價餘額。 -在成交時，該物業將獲免費送贈及裝設一組 組合櫃於該物業內; Payment Terms of Tender Document No.3 - Payment Method: 90-day Payment Plan 5% of Purchase Price: being preliminary deposit which shall be paid by the Purchaser upon signing of the Preliminary Agreement. The Agreement shall be signed at the designated solicitors’ office within 5 working days after signing of the Preliminary Agreement. 95% of Purchase price: being balance of Purchase Price which shall be paid by the Purchaser on or before completion of the sale and purchase of the Property which shall take place within 90 days after the date of the Vendor’s acceptance of this Tender. - On Completion, the Property will be provided and installed free of charge one set of cabinet in the Property;",
