pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2023-04-01,2023-04-08,,Tower 8 第8座,9,L,,8245000,,-價單第1號(D)付款辦法 Payment Plan (D) of Price List No.1 見備註/See Remarks 7 (c)(iv) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,1,J,,9243000,,-價單第2號(D)付款辦法 Payment Plan (D) of Price List No.2 見備註/See Remarks 7 (c)(iv) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,11,H,,9085000,,-價單第1號(B)付款辦法 Payment Plan (B) of Price List No.1 見備註/See Remarks 7 (c)(ii) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,12,H,,9211000,,-價單第2號(B)付款辦法 Payment Plan (B) of Price List No.2 見備註/See Remarks 7 (c)(ii) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,15,H,,9525000,,-價單第2號(B)付款辦法 Payment Plan (B) of Price List No.2 見備註/See Remarks 7 (c)(ii) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,17,F,,6301000,,-價單第2號(B)付款辦法 Payment Plan (B) of Price List No.2 見備註/See Remarks 7 (c)(ii) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-12,2025-03-26,Tower 8 第8座,16,F,,6496000,,-價單第2號(D)付款辦法 Payment Plan (D) of Price List No.2 見備註/See Remarks 7 (c)(iv) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,17,H,,10028000,,-價單第2號(D)付款辦法 Payment Plan (D) of Price List No.2 見備註/See Remarks 7 (c)(iv) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,15,F,,6476000,,-價單第2號(D)付款辦法 Payment Plan (D) of Price List No.2 見備註/See Remarks 7 (c)(iv) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
2023-04-01,2023-04-08,,Tower 8 第8座,16,H,,9988000,,-價單第2號(D)付款辦法 Payment Plan (D) of Price List No.2 見備註/See Remarks 7 (c)(iv) - 見備註/See Remarks 7 (d) - 見備註/See Remarks 7 (e) - 見備註/See Remarks 7 (f) - 見備註/See Remarks 7 (g) - 見備註/See Remarks 7 (h) - 見備註/See Remarks 7 (i) - 見備註/See Remarks 7 (j),
