pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2024-11-23,2024-11-29,,第6座 TOWER 6,8,A02,,3632800,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,7,A02,,3615700,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,6,A02,,3438800,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,11,A06,,4672500,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,10,A06,,4650300,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,9,A06,,4414300,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,8,A06,,4392900,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,7,A06,,4348500,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,6,A06,,4327100,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,5,A06,,4306600,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,1,A06,,3941500,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,11,B02,,3574700,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,10,B02,,3563600,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,9,B02,,3553300,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,8,B02,,3543100,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,7,B02,,3532800,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,6,B02,,3749200,,價單第1A號 / Price List No. 1A • 靈活建築期付款計劃 / Flexible Stage Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 提前付清樓價現金回贈 / Early Settlement Cash Rebate,
2024-11-23,2024-11-29,,第6座 TOWER 6,5,B02,,3512300,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,3,B02,,3501200,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
2024-11-23,2024-11-29,,第6座 TOWER 6,2,B02,,3490900,,價單第1A號 / Price List No. 1A • 120 天現金付款計劃 / 120 Days Cash Payment Plan • 首置及換樓客折扣 / First Home and Upgrader Discount • 鐵路沿線優惠 / Along The Railway Lines Discount • 高端人才及專業人士優惠 / Top Talent and Professional Discount • 印花稅折扣優惠 / Stamp Duty Discount • 泛海集團有禮折扣優惠 / Asia Standard Group Greeting Discount,
