pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2015-05-15,2015-05-20,,耀爵臺 Eugene Terrace,10,N/A,,22859820,,價單第1D號 Price List No.1D 見備註7(b)(i) See Remarks 7(b)(i) 見備註7(c) See Remarks 7(c),
2015-06-18,2015-06-25,,耀爵臺 Eugene Terrace,"7,8,15, 16,19, 20",N/A,"2/F & 3/F no.1,2,3 car park space and G/f no.1,2 motorcycle space",144605025,,價單第1E號 Price List No.1E 見備註7(b)(i) See Remarks 7(b)(i),
2016-05-11,2016-05-17,2016-10-07,耀爵臺 Eugene Terrace,17,N/A,,31470500,,價單第1H號 Price List No.1H 見備註7(b)(i) See Remarks 7(b)(i),
2016-05-11,2016-05-17,2016-10-07,耀爵臺 Eugene Terrace,18,N/A,,32035500,,價單第1H號 Price List No.1H 見備註7(b)(i) See Remarks 7(b)(i),
2016-05-11,2016-05-17,2016-10-07,耀爵臺 Eugene Terrace,N/A,N/A,1/F no.P1 car parking space,2800000,,價單第1H號 Price List No.1H 見備註7(b)(i) See Remarks 7(b)(i),
2016-05-11,2016-05-17,2016-10-07,耀爵臺 Eugene Terrace,N/A,N/A,1/F no.P2 car parking space,2800000,,價單第1H號 Price List No.1H 見備註7(b)(i) See Remarks 7(b)(i),
2018-08-01,2018-08-08,,耀爵臺 Eugene Terrace,21 & 22,N/A,G/F no.P2 car parking space,65500000,,"(1) 臨時訂金即樓價的5%於投標書獲賣方接納當日 (即接納書的日期)繳付 A preliminary deposit equivalent to 5% of the Purchase Price shall be paid upon the tender being accepted by the vendor (i.e. the date of the Letter of Acceptance) (2) 再期訂金即樓價的5%於簽署正式買賣合約時 繳付 A further deposit equivalent to 5% of the Purchase Price shall be paid upon signing of the Formal Agreement for Sale and Purchase (3) 樓價餘款即樓價的90%於2018年10月29日或 之前繳付 Balance of the Purchase Price equivalent to 90% of the Purchase Price shall be paid on or before 29th, October 2018",
2019-07-15,2019-07-22,,耀爵臺 Eugene Terrace,6,N/A,,18480000,,"(1) 臨時訂金即樓價的5%於投標書獲賣方接納當日 (即接納書的日期)繳付 A preliminary deposit equivalent to 5% of the Purchase Price shall be paid upon the tender being accepted by the vendor (i.e. the date of the Letter of Acceptance) (2) 再期訂金即樓價的5%於簽署正式買賣合約時 繳付 A further deposit equivalent to 5% of the Purchase Price shall be paid upon signing of the Formal Agreement for Sale and Purchase (3) 樓價餘款即樓價的90%於2019年9月11日或 之前繳付 Balance of the Purchase Price equivalent to 90% of the Purchase Price shall be paid on or before 11th, September 2019",
2020-12-07,2020-12-14,,耀爵臺 Eugene Terrace,12,N/A,,20300000,,"(1) 臨時訂金即樓價的5%於投標書獲賣方接納當日 (即接納書的日期)繳付 A preliminary deposit equivalent to 5% of the Purchase Price shall be paid upon the tender being accepted by the vendor (i.e. the date of the Letter of Acceptance) (2) 再期訂金即樓價的5%於簽署正式買賣合約時 繳付 A further deposit equivalent to 5% of the Purchase Price shall be paid upon signing of the Formal Agreement for Sale and Purchase (3) 樓價餘款即樓價的90%於2021年1月19日或 之前繳付 Balance of the Purchase Price equivalent to 90% of the Purchase Price shall be paid on or before 19th, January 2021",
2021-09-06,2021-09-13,,耀爵臺 Eugene Terrace,9,N/A,1/F no.P1 car parking space,19280000,,"(1) 臨時訂金即樓價的5%於投標書獲賣方接納當日 (即接納書的日期)繳付 A preliminary deposit equivalent to 5% of the Purchase Price shall be paid upon the tender being accepted by the vendor (i.e. the date of the Letter of Acceptance) (2) 再期訂金即樓價的5%於簽署正式買賣合約時 繳付 A further deposit equivalent to 5% of the Purchase Price shall be paid upon signing of the Formal Agreement for Sale and Purchase (3) 樓價餘款即樓價的90%於2021年10月21日或 之前繳付 Balance of the Purchase Price equivalent to 90% of the Purchase Price shall be paid on or before 21st, October 2021",
