pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),5,B,--,12147000,,- 價單第1號付款方法(A): 120天付款辦法(照售價減8%) Payment Terms(A) of Price List No.1: 120-day Payment Method (8% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),26,C,--,7940000,,- 價單第1號付款方法(C): 輕鬆付款辦法(照售價減5%) Payment Terms(C) of Price List No.1: Easy Payment Method (5% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第2座 (T2-B) Tower 2 (T2-B),38,E,--,7875000,,- 價單第2號付款方法(A): 120天付款辦法(照售價減8%) Payment Terms(A) of Price List No.2: 120-day Payment Method (8% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),28,C,--,7972000,,- 價單第2號付款方法(C): 輕鬆付款辦法(照售價減5%) Payment Terms(C) of Price List No.2: Easy Payment Method (5% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第2座 (T2-B) Tower 2 (T2-B),18,E,--,7917000,,- 價單第2號付款方法(C): 輕鬆付款辦法(照售價減5%) Payment Terms(C) of Price List No.2: Easy Payment Method (5% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),25,D,--,7548000,,- 價單第1號付款方法(A): 120天付款辦法(照售價減8%) Payment Terms(A) of Price List No.1: 120-day Payment Method (8% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),38,C,--,7822000,,- 價單第2號付款方法(A): 120天付款辦法(照售價減8%) Payment Terms(A) of Price List No.2: 120-day Payment Method (8% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),33,C,--,8052000,,- 價單第1號付款方法(C): 輕鬆付款辦法(照售價減5%) Payment Terms(C) of Price List No.1: Easy Payment Method (5% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),9,C,--,7691000,,- 價單第2號付款方法(C): 輕鬆付款辦法(照售價減5%) Payment Terms(C) of Price List No.2: Easy Payment Method (5% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
2021-01-23,2021-01-29,,第1座 (T1-B) Tower 1 (T1-B),32,C,--,8037000,,- 價單第1號付款方法(C): 輕鬆付款辦法(照售價減5%) Payment Terms(C) of Price List No.1: Easy Payment Method (5% discount from the Price) 見備註/See Remarks 9 -見備註/See Remarks 10 -見備註/See Remarks 11 -見備註/See Remarks 12 -見備註/See Remarks 13,
