pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2017-01-12,2017-01-19,,3,46,C,,13234600,,‧價單第1號 (K1)付款辦法 Payment Plan (K1) of Price List No.1 見備註/See Remarks 7(c)(i) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,40,C,,14967600,,‧價單第1號 (L1)付款辦法 Payment Plan (L1) of Price List No.1 見備註/See Remarks 7(c)(ii) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(i)(a) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,39,C,,15770400,,‧價單第1號 (P1)付款辦法 Payment Plan (P1) of Price List No.1 見備註/See Remarks 7(c)(iv) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(i)(a) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,38,C,,15770400,,‧價單第1號 (P1)付款辦法 Payment Plan (P1) of Price List No.1 見備註/See Remarks 7(c)(iv) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(i)(a) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,33,C,,14692600,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,32,C,,14674300,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,31,C,,13109000,,‧價單第1號 (K1)付款辦法 Payment Plan (K1) of Price List No.1 見備註/See Remarks 7(c)(i) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(f)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,30,C,,14637700,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix) ‧見備註/See Remarks 7(g)(xi),
2017-01-12,2017-01-19,,3 29 C 8 25 G,,,,22890200,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix) ‧見備註/See Remarks 7(g)(xi) ‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,28,C,,14619400,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,27,C,,15555100,,‧價單第1號 (P1)付款辦法 Payment Plan (P1) of Price List No.1 見備註/See Remarks 7(c)(iv) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(i)(a) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,22,C,,14492000,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,21,C,,14455800,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
2017-01-12,2017-01-19,,3,18,C,,14347600,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix) ‧見備註/See Remarks 7(g)(xi),
2017-01-12,2017-01-19,,3,17,C,,14311700,,‧價單第1號 (M1)付款辦法 Payment Plan (M1) of Price List No.1 見備註/See Remarks 7(c)(iii) ‧見備註/See Remarks 7(d)(i) ‧見備註/See Remarks 7(e)(i) ‧見備註/See Remarks 7(g)(ii)(a) ‧見備註/See Remarks 7(g)(iii)(a) ‧見備註/See Remarks 7(g)(iv) ‧見備註/See Remarks 7(g)(v) ‧見備註/See Remarks 7(g)(vi) ‧見備註/See Remarks 7(g)(vii) ‧見備註/See Remarks 7(g)(viii)(a) ‧見備註/See Remarks 7(g)(ix),
