pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2022-07-10,2022-07-15,,佳悅 The Vim,20,A,,4171200,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,19,A,,4137600,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,18,A,,4009100,,"價單第1C號 / Price List No. 1C • (A) 120 天付款計劃 (照售價減 2%) / (A) 120-day Payment Plan (2% discount from the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,17,A,,4039600,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,2024-03-08,佳悅 The Vim,16,A,,3991600,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,2024-03-08,佳悅 The Vim,15,A,,3940800,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,12,A,,3809800,,"價單第1C號 / Price List No. 1C • (A) 120 天付款計劃 (照售價減 2%) / (A) 120-day Payment Plan (2% discount from the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,11,A,,3839000,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,10,A,,3789100,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
2022-07-10,2022-07-15,,佳悅 The Vim,6,A,,3581700,,"價單第1C號 / Price List No. 1C • (B) 建築期付款 (依照售價) / (B) Stage Payment (in accordance with the Price) • 「LIVE MY LIFE」特別折扣 / ""Live My Life"" Special Discount • 「西九薈萃 躍動生活」限時折扣 / ""Vibrant Living In West Kowloon"" Limited Time Discount",
