pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2022-09-02,2022-09-09,,Larchwood,5/F,A,,5661000,,"1. 價單第2號 付款方法: 建築期輕鬆付款計劃 (照售價減5%) Terms of Payment of Price List No.2:Stage Relax Payment Plan (5% discount on the Price) (見備註/See Remarks 7(c)1(D)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 升級傢俬禮券優惠 Furniture Voucher Benefit Plus (見備註/See Remarks 7(c)2(x)) 8. 易上車印花稅優惠 Easy Home Ownership Stamp Duty Benefit (見備註/See Remarks 7(c)2(xi))",
2022-09-02,2022-09-09,,Larchwood,6/F,A,,5566000,,"1. 價單第2號 付款方法: 建築期付款計劃 (照售價減 8%) Terms of Payment of Price List No.2:Stage Payment Plan (8% discount on the Price) (見備註/See Remarks 7(c)1(B)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 升級傢俬禮券優惠 Furniture Voucher Benefit Plus (見備註/See Remarks 7(c)2(x))",
2022-09-02,,,Larchwood,7/F,A,,5658000,,"1. 價單第2號 付款方法: 建築期付款計劃 (照售價減 8%) Terms of Payment of Price List No.2:Stage Payment Plan (8% discount on the Price) (見備註/See Remarks 7(c)1(B)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 升級傢俬禮券優惠 Furniture Voucher Benefit Plus (見備註/See Remarks 7(c)2(x))",
2022-09-02,2022-09-09,2024-10-14,Larchwood,11/F,A,,6024000,,"1. 價單第3號 付款方法: 建築期付款計劃 (照售價減 8%) Terms of Payment of Price List No.3:Stage Payment Plan (8% discount on the Price) (見備註/See Remarks 7(c)1(B)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 升級傢俬禮券優惠 Furniture Voucher Benefit Plus (見備註/See Remarks 7(c)2(x))",
2022-09-02,2022-09-09,,Larchwood,5/F,D,,4075000,,"1. 價單第1號 付款方法: 建築期付款計劃 (照售價減 8%) Terms of Payment of Price List No.1:Stage Payment Plan (8% discount on the Price) (見備註/See Remarks 7(c)1(B)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 傢俬禮券優惠 Furniture Voucher Benefit (見備註/See Remarks 7(c)2(ix))",
2022-09-02,2022-09-09,2024-09-23,Larchwood,6/F,D,,4292000,,"1. 價單第1號 付款方法: 建築期輕鬆付款計劃 (照售價減5%) Terms of Payment of Price List No.1:Stage Relax Payment Plan (5% discount on the Price) (見備註/See Remarks 7(c)1(D)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 傢俬禮券優惠 Furniture Voucher Benefit (見備註/See Remarks 7(c)2(ix)) 8. 易上車印花稅優惠 Easy Home Ownership Stamp Duty Benefit (見備註/See Remarks 7(c)2(xi))",
2022-09-02,2022-09-09,,Larchwood,7/F,D,,4345000,,"1. 價單第1號 付款方法: 建築期輕鬆付款計劃 (照售價減5%) Terms of Payment of Price List No.1:Stage Relax Payment Plan (5% discount on the Price) (見備註/See Remarks 7(c)1(D)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 傢俬禮券優惠 Furniture Voucher Benefit (見備註/See Remarks 7(c)2(ix)) 8. 易上車印花稅優惠 Easy Home Ownership Stamp Duty Benefit (見備註/See Remarks 7(c)2(xi))",
2022-09-02,2022-09-09,,Larchwood,8/F,D,,4255000,,"1. 價單第1號 付款方法: 建築期付款計劃 (照售價減 8%) Terms of Payment of Price List No.1:Stage Payment Plan (8% discount on the Price) (見備註/See Remarks 7(c)1(B)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 傢俬禮券優惠 Furniture Voucher Benefit (見備註/See Remarks 7(c)2(ix))",
2022-09-02,2022-09-09,,Larchwood,9/F,D,,4307000,,"1. 價單第1號 付款方法: 建築期付款計劃 (照售價減 8%) Terms of Payment of Price List No.1:Stage Payment Plan (8% discount on the Price) (見備註/See Remarks 7(c)1(B)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 傢俬禮券優惠 Furniture Voucher Benefit (見備註/See Remarks 7(c)2(ix))",
2022-09-02,2022-09-09,,Larchwood,10/F,D,,4508000,,"1. 價單第1號 付款方法: 建築期輕鬆付款計劃 (照售價減5%) Terms of Payment of Price List No.1:Stage Relax Payment Plan (5% discount on the Price) (見備註/See Remarks 7(c)1(D)) 2. 「宏地薈」會員折扣 (照售價減 1%) “WO Club” Members Discount (1% discount on the Price) (見備註 /See Remarks 7(c)2(ii)) 3. 「空間增值」優惠 (照售價減 1%) “Space PLUS” Benefit (1% discount on the Price) (見備註/See Remarks 7(c)2(iii)) 4. 「油旺活化」優惠 (照售價減 1%) “Energizing Mong Kok” Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(iv)) 5. 「都會之森 和木而居」優惠 (照售價減 1%) ""Harmony in the woods"" Benefit (1% discount on the Price) (見備 註/See Remarks 7(c)2(v)) 6. 提前付清餘額現金回贈優惠 Early Settlement Cash Rebate Benefit (見備註/See Remarks 7(c)2(viii)) 7. 傢俬禮券優惠 Furniture Voucher Benefit (見備註/See Remarks 7(c)2(ix)) 8. 易上車印花稅優惠 Easy Home Ownership Stamp Duty Benefit (見備註/See Remarks 7(c)2(xi))",
