pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2021-07-31,2021-08-06,,芳菲 Madera Garden,3,B,,7231000,,"價單第1號 / Price List No. 1 見備註 / See remark(s): 7c(ii)(a), 7d(i), 7d(ii), 7d(iii), 7e(1)",
2021-07-31,,,芳菲 Madera Garden,5,C,,10010000,,"價單第1號 / Price List No. 1 見備註 / See remark(s): 7c(ii)(b), 7d(i), 7d(ii), 7d(iii), 7e(1)",
2021-07-31,2021-08-06,,芳菲 Madera Garden,3,C,,9707000,,"價單第1號 / Price List No. 1 見備註 / See remark(s): 7c(ii)(a), 7d(i), 7d(ii), 7d(iii), 7e(1)",
2021-09-11,2021-09-17,,芳菲 Madera Garden,10,B,,7824000,,"價單第1A號 / Price List No. 1A 見備註 / See remark(s): 7c(iii), 7d(i), 7d(ii), 7d(iii)",
2021-09-11,2021-09-17,,芳菲 Madera Garden,5,B,,7381000,,"價單第1A號 / Price List No. 1A 見備註 / See remark(s): 7c(iii), 7d(i), 7d(ii), 7d(iii)",
2022-09-03,2022-09-09,,芳菲 Madera Garden,6,C,,9970000,,"價單第1B號 / Price List No. 1B 見備註 / See remark(s): 7c(vi), 7d(ii), 7d(iii), 7d(iv), 7d(v), 7e(4), 7e(5)",
2022-09-04,2022-09-09,,芳菲 Madera Garden,17,B,,7769000,,"價單第1B號 / Price List No. 1B 見備註 / See remark(s): 7c(vii), 7d(ii), 7d(iii), 7d(iv), 7d(v), 7e(3)",
2022-09-19,2022-09-26,,芳菲 Madera Garden,6,B,,6886000,,"價 單第1B號 / Price List No. 1B 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iii), 7d(iv), 7d(v)",
2022-09-19,2022-09-26,,芳菲 Madera Garden,7,B,,7199000,,"價 單第1B號 / Price List No. 1B 見備註 / See remark(s): 7c(vi), 7d(ii), 7d(iii), 7d(iv), 7d(v), 7e(4), 7e(5)",
2022-11-19,2022-11-25,,芳菲 Madera Garden,9,C,,10462000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5)",
2022-12-03,2022-12-09,,芳菲 Madera Garden,8,B,,7339000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5)",
2022-12-04,2022-12-09,,芳菲 Madera Garden,12,B,,7632000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5)",
2022-12-06,2022-12-13,,芳菲 Madera Garden,9,B,,7412000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5)",
2022-12-07,2022-12-14,,芳菲 Madera Garden,11,B,,7558000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5)",
2022-12-15,2022-12-22,2025-07-04,芳菲 Madera Garden,3,A,,10996000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5), 7e(6)",
2022-12-20,2022-12-29,,芳菲 Madera Garden,10,A,,12016000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vi)B, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)B, 7e(5), 7e(6)",
2022-12-27,2023-01-04,,芳菲 Madera Garden,17,A,,12474000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vii), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(3), 7e(6)",
2023-01-11,2023-01-18,,芳菲 Madera Garden,5,A,,10727000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(6)",
2023-02-26,2023-03-03,,芳菲 Madera Garden,16,B,,7694000,,"價單第1C號 / Price List No. 1C 見備註 / See remark(s): 7c(vii), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(3)",
2023-03-25,2023-03-31,,芳菲 Madera Garden,7,C,,10162000,,"價單第1E號 / Price List No. 1E 見備註 / See remark(s): 7c(vi)C, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)C, 7e(5)B",
2023-04-04,2023-04-14,,芳菲 Madera Garden,9,A,,11767000,,"價單第1E號 / Price List No. 1E 見備註 / See remark(s): 7c(vii), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(3), 7e(6)",
2023-04-10,2023-04-17,,芳菲 Madera Garden,7,A,,11717000,,"價單第1F號 / Price List No. 1F 見備註 / See remark(s): 7c(vi)C, 7d(ii), 7d(iv), 7d(v), 7d(vii), 7e(4)C, 7e(5)B",
2023-04-26,2023-05-03,,芳菲 Madera Garden,8,A,,11545000,,"價單第2號 / Price List No. 2 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii)",
2026-04-14,2026-04-21,,芳菲 Madera Garden,5,C,,8525000,,"價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-04-14,2026-04-21,,芳菲 Madera Garden,28,C,,11858000,,"價單第2B號 / Price List No. 2B 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(9), 7e(10), 7e(11), 7e(12)",
2026-04-14,2026-04-17,,芳菲 Madera Garden,3,A,,9684000,,"價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-04-14,2026-04-21,,芳菲 Madera Garden,19,B,,7079000,,"價單第2B號 / Price List No. 2B 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7d(x), 7e(10), 7e(11), 7e(12)",
2026-05-09,2026-05-15,,芳菲 Madera Garden,2,B,,5973000,,"價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-05-13,2026-05-20,,芳菲 Madera Garden,8,C,,9124000,,"價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-05-16,2026-05-22,,芳菲 Madera Garden,19,A,,11835000,,"價單第1I號 / Price List No. 2B 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-05-18,2026-05-26,,芳菲 Madera Garden,15,B,,6787000,,"價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-05-21,2026-05-29,,芳菲 Madera Garden,11,A,,12412000,,價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(viii),
2026-06-12,2026-06-22,,芳菲 Madera Garden,16,A,,12779000,,價單第1I號 / Price List No. 1I 見備註 / See remark(s): 7c(viii),
2026-07-09,2026-07-16,,芳菲 Madera Garden,2,C,,10782200,,招標 / Tender 現金優惠付款計劃Cash Payment Plan ▪ 售價 5% 即臨時訂金於買方簽署臨時合約時繳付。 5% of Purchase Price being preliminary deposit shall be paid upon signing of the Preliminary Agreement. ▪ 售價 95%於買方簽署臨時買賣合約後 120 天內繳付。 95% of Purchase Price being balance of Purchase Price shall paid within 120 days after signing of the preliminary agreement for sale and purchase. (i) 管理費回贈優惠 Management Fee Rebate Benefit (ii) 新居電器現金回贈優惠 New Home Appliance Cash Rebate Benefit (iii) 芳菲交吉安排優惠 (不適用於該住宅物業 單位的現有租客) Madera Garden Vacant Possession Benefit (Not applicable to existing tenant of the residential property),
2026-07-27,2026-08-03,,芳菲 Madera Garden,11,C,,9395000,,"價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-07-28,2026-08-04,,芳菲 Madera Garden,15,C,,9579000,,"價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-07-29,2026-08-05,,芳菲 Madera Garden,16,C,,9673000,,"價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-07-30,2026-08-06,,芳菲 Madera Garden,18,C,,9960000,,"價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(13)",
2026-07-31,2026-08-07,,芳菲 Madera Garden,19,C,,10057000,,"價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-08-01,2026-08-07,,芳菲 Madera Garden,22,C,,10357000,,"價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(v), 7d(ii), 7d(iv), 7d(v), 7d(vii), 7d(viii), 7e(10), 7e(11), 7e(12)",
2026-09-07,2026-09-14,,芳菲 Madera Garden,12,A,,12964000,,價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(viii),
2026-09-10,2026-09-17,,芳菲 Madera Garden,15,A,,13091000,,價單第2C號 / Price List No. 2C 見備註 / See remark(s): 7c(viii),
