pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2017-07-01,2017-07-07,,第12座 Tower 12,17,A,,9414700,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(i) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,16,A,,9321500,,‧價單第1號 (C1)付款辦法 Payment Plan (C1) of Price List No.1 見備註/See Remarks 7 (c)(iii) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(ii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,15,A,,8566300,,‧價單第1號 (A1)付款辦法 Payment Plan (A1) of Price List No.1 見備註/See Remarks 7 (c)(i) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,12,A,,8632900,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,11,A,,8548200,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,10,A,,8452700,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (c)(viii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,9,A,,8232000,,‧價單第1號 (A1)付款辦法 Payment Plan (A1) of Price List No.1 見備註/See Remarks 7 (c)(i) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,8,A,,8379000,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,7,A,,8228500,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
2017-07-01,2017-07-07,,第12座 Tower 12,6,A,,8133600,,‧價單第1號 (B1)付款辦法 Payment Plan (B1) of Price List No.1 見備註/See Remarks 7 (c)(ii) ‧見備註/See Remarks 7 (c)(v) ‧見備註/See Remarks 7 (c)(vi) ‧見備註/See Remarks 7 (c)(vii) ‧見備註/See Remarks 7 (d)(iv) ‧見備註/See Remarks 7 (e)(i) ‧見備註/See Remarks 7 (e)(ii) ‧見備註/See Remarks 7 (f)(i) ‧見備註/See Remarks 7 (f)(ii),
