pasp,asp,terminated,block,floor,unit,carpark,price,revision,terms,related
2014-10-04,2014-10-10,,22,3,A,,11428520,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable). 買方如直接經由「恒基物業代理有限公司」購入價單內住宅物業（並非經 由其他地產代理公司中介成交 ），於簽契入伙後可獲贈首18個月管理費。 Any purchaser who purchases any specified residential property in the price list of the development directly through Henderson Property Agency Limited (but not through the other estate agents) will be given management fees for the period of 18 months after the execution of the assignment of the residential property by the purchaser.",
2014-10-04,2014-10-10,,22,3,B,,10254000,,"價單第1號 (G)付款辦法 Payment Method (G) of Price List No.1 依照售價(100%) in accordance with the price (100%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,3,C,,5612740,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,3,D,,5469150,,"價單第1號 (C)付款辦法 Payment Method (C) of Price List No.1 依照售價減 5%(95%) 5% discount from the price (95%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,3,E,,5317580,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-09,,22,3,H,,7070680,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,5,A,,11617460,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-08,,22,5,C,,5642820,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable). 買方如直接經由「恒基物業代理有限公司」購入價單內住宅物業（並非經 由其他地產代理公司中介成交 ），於簽契入伙後可獲贈首18個月管理費。 Any purchaser who purchases any specified residential property in the price list of the development directly through Henderson Property Agency Limited (but not through the other estate agents) will be given management fees for the period of 18 months after the execution of the assignment of the residential property by the purchaser.",
2014-10-04,2014-10-10,,22,5,D,,5440720,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable). 買方如直接經由「恒基物業代理有限公司」購入價單內住宅物業（並非經 由其他地產代理公司中介成交 ），於簽契入伙後可獲贈首18個月管理費。 Any purchaser who purchases any specified residential property in the price list of the development directly through Henderson Property Agency Limited (but not through the other estate agents) will be given management fees for the period of 18 months after the execution of the assignment of the residential property by the purchaser.",
2014-10-04,2014-10-10,,22,5,E,,5353300,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,5,F,,5527200,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,5,G,,6446520,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-08,,22,5,H,,7261800,,"價單第1號 (B)付款辦法 Payment Method (B) of Price List No.1 依照售價減 5%(95%) 5% discount from the price (95%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable). 買方如直接經由「恒基物業代理有限公司」購入價單內住宅物業（並非經 由其他地產代理公司中介成交 ），於簽契入伙後可獲贈首18個月管理費。 Any purchaser who purchases any specified residential property in the price list of the development directly through Henderson Property Agency Limited (but not through the other estate agents) will be given management fees for the period of 18 months after the execution of the assignment of the residential property by the purchaser.",
2014-10-04,2014-10-10,,22,6,A,,11805460,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,6,B,,10169280,,"價單第1號 (D)付款辦法 Payment Method (D) of Price List No.1 依照售價減 4%(96%) 4% discount from the price (96%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
2014-10-04,2014-10-10,,22,6,C,,5671960,,"價單第1號 (A)付款辦法 Payment Method (A) of Price List No.1 依照售價減 6%(94%) 6% discount from the price (94%) 買方可獲賣方送贈相等於正式買賣合約訂定物業成交價的6%固定金額作為 「從價印花稅」金額回贈優惠（不論適用之計算印花稅率之多少）。 The Vendor shall give to the purchaser a fixed sum equivalent to 6% of the purchase price as stated in Formal Agreement for Sale and Purchase as a benefit for the reimbursement of ""Ad Valorem Stamp Duty"" (regardless of the rate of the stamp duty applicable).",
